#
#LATEST AND BEST COMPOSITE QSO SPECTRUM.
#
#Paul Francis, ANU, 28/10/02
#
#http://msowww.anu.edu.au/~pfrancis/composite/
#
#
#This is the latest and best composite spectrum. It extends the LBQS
#composite to longer wavelengths, using wide wavelength coverage spectra of
#2MASS, PG and HE QSOs obtained with the Siding Spring 2.3m telescope.
#
#This is an unweighted mean spectrum (unlike the original) - this hurts the
#signal to noise ratio slightly but ensures that it truly represents the
#average properties of AGN with the relevant luminosity and redshift.
#
#This composite was generated by splicing together six individual composites at
#different rest wavelengths. Each of the individuals was generated by
#normalising all spectra that showed a given wavelength range to have the same
#mean in that range. Splice wavelengths were chosen to maximise s/n ratios and
#avoid artifacts.
#
#--------------------------------------------
#Component individual composites.
#
#
#Wavelength Wavelengths
# Used in     used to
#  This      normalise
#  Final      spectra
#Composite
# <1400A    1430-1500A 
#1400-1700  1430-1500A
#1700-2000  1680-1810A
#2000-3000  2000-2700A
#3000-4000  3000-3700A
#4000+      5100-6000A
#
#--------------------------------------------
#QSO spectra going into the composite.
#
#949 LBQS QSOs (BALQSOs were excluded. Only data longward of 4000A was used,
#except for the shortest wavelength composite). Spectra mostly run from 
#3200-7400A, though flux below 4000A often badly compromised by differential 
#atmospheric refraction.
#
#191 2MASS AGN (Selected from 2MASS as having J-K>2, K<14.0 and FWHM
#H-alpha>1000 km/s. A complete southern hemisphere sample). Spectra run from
#3600-9700A
#
#37 Hamburg ESO QSOs (selected to have z<0.5: otherwise a random subset of the
#catalogue) Spectra run from 3600-9700A.
#
#18 PG QSOs (z<0.5, otherwise a random subset). Spectra run from
#3600-9700A.
#
#LBQS redshifts were derived by interative cross-correlation, as described in
#the original paper. 2MASS, HE and PG QSO redshifts were measured interactively
#from the peak of the [O III] 5007 line, when measurable. In the rare event
#that no reliable redshift could be measured from [O III], the peak of H-alpha
#was used.
#
#
#---------------------------------------------
#
#
#Columns: 
#   Wavelength (Angstroms)
#   Flux (per unit wavelength, arbitrary units)
#   Number of spectra contributing to this bin.
#   Mean redshift of spectra contributing to this bin
#   Lowest contributing redshift
#   Largest contributing redshift.
#
#
#---------------------------------------------------------
#
    1263.5   707.076 244  2.250  1.770  3.360
    1266.0   698.163 246  2.250  1.770  3.360
    1268.5   681.800 249  2.240  1.760  3.360
    1271.0   652.912 252  2.240  1.760  3.360
    1273.5   632.964 253  2.230  1.760  3.360
    1276.0   604.958 256  2.230  1.750  3.360
    1278.5   586.483 256  2.230  1.750  3.360
    1281.0   574.616 257  2.230  1.740  3.360
    1283.5   561.108 258  2.230  1.730  3.360
    1286.0   560.688 262  2.220  1.730  3.360
    1288.5   559.071 263  2.220  1.730  3.360
    1291.0   565.638 266  2.210  1.710  3.360
    1293.5   562.076 267  2.210  1.710  3.360
    1296.0   572.026 268  2.210  1.700  3.360
    1298.5   573.069 270  2.200  1.700  3.360
    1301.0   587.624 271  2.200  1.700  3.360
    1303.5   590.731 274  2.200  1.690  3.360
    1306.0   602.347 279  2.190  1.680  3.360
    1308.5   602.158 279  2.190  1.680  3.360
    1311.0   596.024 282  2.180  1.670  3.360
    1313.5   582.221 283  2.180  1.670  3.360
    1316.0   570.834 284  2.180  1.660  3.360
    1318.5   555.742 285  2.170  1.660  3.360
    1321.0   549.340 287  2.170  1.650  3.360
    1323.5   540.729 287  2.170  1.650  3.360
    1326.0   539.548 289  2.170  1.640  3.360
    1328.5   542.568 290  2.170  1.640  3.360
    1331.0   545.235 293  2.160  1.630  3.360
    1333.5   553.168 296  2.160  1.630  3.360
    1336.0   561.843 296  2.160  1.630  3.360
    1338.5   564.428 300  2.150  1.620  3.360
    1341.0   564.538 303  2.140  1.610  3.360
    1343.5   561.618 305  2.140  1.610  3.360
    1346.0   552.779 308  2.130  1.600  3.360
    1348.5   540.144 308  2.130  1.600  3.360
    1351.0   538.054 309  2.130  1.600  3.360
    1353.5   535.451 314  2.120  1.590  3.360
    1356.0   533.738 316  2.120  1.580  3.360
    1358.5   527.595 319  2.120  1.580  3.360
    1361.0   531.894 321  2.110  1.580  3.360
    1363.5   536.285 325  2.110  1.570  3.360
    1366.0   539.517 325  2.110  1.570  3.360
    1368.5   542.388 327  2.100  1.560  3.360
    1371.0   549.397 329  2.100  1.550  3.360
    1373.5   553.553 330  2.100  1.550  3.360
    1376.0   550.451 330  2.100  1.550  3.360
    1378.5   562.753 333  2.090  1.540  3.360
    1381.0   569.243 334  2.090  1.540  3.360
    1383.5   581.392 336  2.090  1.530  3.360
    1386.0   595.542 340  2.080  1.530  3.360
    1388.5   610.617 340  2.080  1.530  3.360
    1391.0   626.998 340  2.080  1.530  3.360
    1393.5   646.793 341  2.080  1.520  3.360
    1396.0   655.697 343  2.080  1.510  3.360
    1398.5   658.889 346  2.070  1.510  3.360
    1401.0   662.525 223  2.290  1.860  3.360
    1403.5   659.462 224  2.290  1.860  3.360
    1406.0   650.386 226  2.290  1.850  3.360
    1408.5   631.006 229  2.280  1.840  3.360
    1411.0   612.413 230  2.280  1.840  3.360
    1413.5   597.252 232  2.280  1.840  3.360
    1416.0   576.720 232  2.280  1.840  3.360
    1418.5   556.488 233  2.270  1.820  3.360
    1421.0   551.304 233  2.270  1.820  3.360
    1423.5   542.407 234  2.270  1.810  3.360
    1426.0   537.792 237  2.270  1.810  3.360
    1428.5   527.618 237  2.270  1.810  3.360
    1431.0   528.816 238  2.260  1.800  3.360
    1433.5   518.383 240  2.260  1.790  3.360
    1436.0   518.532 241  2.260  1.790  3.360
    1438.5   515.196 241  2.260  1.790  3.360
    1441.0   511.829 241  2.260  1.790  3.360
    1443.5   507.998 242  2.260  1.780  3.360
    1446.0   510.466 245  2.250  1.770  3.360
    1448.5   509.765 248  2.240  1.760  3.360
    1451.0   508.104 250  2.240  1.760  3.360
    1453.5   507.389 252  2.240  1.760  3.360
    1456.0   512.695 252  2.240  1.760  3.360
    1458.5   517.733 255  2.230  1.750  3.360
    1461.0   513.967 255  2.230  1.750  3.360
    1463.5   505.380 257  2.230  1.740  3.360
    1466.0   515.774 258  2.230  1.730  3.360
    1468.5   514.714 261  2.220  1.730  3.360
    1471.0   512.405 262  2.220  1.730  3.360
    1473.5   508.934 262  2.220  1.730  3.360
    1476.0   515.371 265  2.210  1.710  3.360
    1478.5   509.542 267  2.210  1.710  3.360
    1481.0   516.444 268  2.210  1.700  3.360
    1483.5   517.198 270  2.200  1.700  3.360
    1486.0   514.550 271  2.200  1.700  3.360
    1488.5   527.316 272  2.200  1.690  3.360
    1491.0   524.138 275  2.190  1.690  3.360
    1493.5   523.877 279  2.190  1.680  3.360
    1496.0   535.843 281  2.180  1.680  3.360
    1498.5   539.102 282  2.180  1.670  3.360
    1501.0   541.284 283  2.180  1.670  3.360
    1503.5   543.214 284  2.180  1.660  3.360
    1506.0   548.030 284  2.180  1.660  3.360
    1508.5   548.873 287  2.170  1.650  3.360
    1511.0   557.669 287  2.170  1.650  3.360
    1513.5   567.547 288  2.170  1.650  3.360
    1516.0   575.028 290  2.170  1.640  3.360
    1518.5   582.919 290  2.170  1.640  3.360
    1521.0   595.810 293  2.160  1.630  3.360
    1523.5   621.922 296  2.160  1.630  3.360
    1526.0   638.662 296  2.160  1.630  3.360
    1528.5   663.202 299  2.150  1.620  3.360
    1531.0   680.201 302  2.140  1.610  3.360
    1533.5   717.922 304  2.140  1.610  3.360
    1536.0   740.532 305  2.140  1.610  3.360
    1538.5   785.064 308  2.130  1.600  3.360
    1541.0   813.281 308  2.130  1.600  3.360
    1543.5   862.913 309  2.130  1.600  3.360
    1546.0   897.106 312  2.130  1.590  3.360
    1548.5   937.123 315  2.120  1.590  3.360
    1551.0   931.524 318  2.120  1.580  3.360
    1553.5   875.866 320  2.110  1.580  3.360
    1556.0   828.622 323  2.110  1.570  3.360
    1558.5   764.837 325  2.110  1.570  3.360
    1561.0   718.339 325  2.110  1.570  3.360
    1563.5   681.653 326  2.100  1.560  3.360
    1566.0   651.996 328  2.100  1.560  3.360
    1568.5   638.028 330  2.100  1.550  3.360
    1571.0   612.101 330  2.100  1.550  3.360
    1573.5   600.655 332  2.090  1.540  3.360
    1576.0   584.654 333  2.090  1.540  3.360
    1578.5   572.830 335  2.090  1.540  3.360
    1581.0   580.990 336  2.090  1.530  3.360
    1583.5   567.103 339  2.080  1.530  3.360
    1586.0   563.537 340  2.080  1.530  3.360
    1588.5   565.666 340  2.080  1.530  3.360
    1591.0   557.057 341  2.080  1.520  3.360
    1593.5   552.672 341  2.080  1.520  3.360
    1596.0   547.433 345  2.070  1.510  3.360
    1598.5   542.964 346  2.070  1.510  3.360
    1601.0   543.540 347  2.070  1.500  3.360
    1603.5   550.490 348  2.070  1.500  3.360
    1606.0   545.734 348  2.070  1.500  3.360
    1608.5   546.622 351  2.060  1.490  3.360
    1611.0   548.338 354  2.060  1.490  3.360
    1613.5   552.384 355  2.060  1.480  3.360
    1616.0   549.000 355  2.060  1.480  3.360
    1618.5   551.914 356  2.050  1.470  3.360
    1621.0   546.094 358  2.050  1.470  3.360
    1623.5   551.578 360  2.050  1.470  3.360
    1626.0   552.298 363  2.040  1.460  3.360
    1628.5   549.194 365  2.040  1.460  3.360
    1631.0   551.321 368  2.030  1.450  3.360
    1633.5   558.302 369  2.030  1.450  3.360
    1636.0   563.940 369  2.030  1.450  3.360
    1638.5   560.153 372  2.030  1.440  3.360
    1641.0   553.411 373  2.030  1.440  3.360
    1643.5   550.469 375  2.020  1.440  3.360
    1646.0   540.881 377  2.020  1.430  3.360
    1648.5   540.780 377  2.020  1.430  3.360
    1651.0   544.997 377  2.020  1.430  3.360
    1653.5   537.418 376  2.020  1.430  3.360
    1656.0   536.570 377  2.020  1.420  3.360
    1658.5   531.696 378  2.020  1.420  3.360
    1661.0   541.310 378  2.020  1.420  3.360
    1663.5   541.399 382  2.010  1.410  3.360
    1666.0   539.678 383  2.010  1.400  3.360
    1668.5   531.293 386  2.000  1.400  3.360
    1671.0   539.134 388  2.000  1.400  3.360
    1673.5   531.130 389  2.000  1.390  3.360
    1676.0   530.650 393  1.990  1.390  3.360
    1678.5   526.322 394  1.990  1.390  3.360
    1681.0   517.334 394  1.990  1.390  3.360
    1683.5   509.962 400  1.980  1.380  3.360
    1686.0   507.206 401  1.980  1.380  3.360
    1688.5   508.402 402  1.980  1.370  3.360
    1691.0   509.383 402  1.980  1.370  3.360
    1693.5   502.178 403  1.980  1.360  3.360
    1696.0   504.322 405  1.970  1.360  3.360
    1698.5   504.641 405  1.970  1.360  3.290
    1701.0   509.672 405  1.940  1.350  3.060
    1703.5   510.964 406  1.940  1.350  3.060
    1706.0   508.314 407  1.940  1.350  3.060
    1708.5   510.542 409  1.940  1.340  3.060
    1711.0   518.461 409  1.940  1.340  3.060
    1713.5   510.954 411  1.930  1.340  3.060
    1716.0   513.783 414  1.930  1.330  3.060
    1718.5   521.062 415  1.930  1.330  3.060
    1721.0   504.761 416  1.930  1.330  3.060
    1723.5   519.161 417  1.920  1.320  3.060
    1726.0   514.571 417  1.920  1.320  3.060
    1728.5   518.984 418  1.920  1.320  3.060
    1731.0   511.268 422  1.920  1.310  3.060
    1733.5   514.002 422  1.920  1.310  3.060
    1736.0   516.149 422  1.920  1.310  3.060
    1738.5   510.876 424  1.910  1.300  3.060
    1741.0   519.387 425  1.910  1.300  3.060
    1743.5   519.586 425  1.910  1.300  3.060
    1746.0   514.083 427  1.910  1.290  3.060
    1748.5   518.532 429  1.910  1.290  3.060
    1751.0   525.157 430  1.910  1.290  3.060
    1753.5   517.647 431  1.900  1.280  3.060
    1756.0   515.246 432  1.900  1.280  3.060
    1758.5   511.554 433  1.900  1.280  3.060
    1761.0   513.769 435  1.900  1.270  3.060
    1763.5   508.310 436  1.900  1.270  3.060
    1766.0   503.316 438  1.890  1.270  3.060
    1768.5   494.965 441  1.890  1.260  3.060
    1771.0   501.818 442  1.890  1.260  3.060
    1773.5   501.945 444  1.890  1.260  3.060
    1776.0   502.629 445  1.880  1.260  3.060
    1778.5   494.897 448  1.880  1.250  3.060
    1781.0   492.629 451  1.880  1.250  3.060
    1783.5   496.618 454  1.870  1.250  3.060
    1786.0   497.573 455  1.870  1.240  3.060
    1788.5   503.746 456  1.870  1.240  3.060
    1791.0   502.141 456  1.870  1.240  3.060
    1793.5   501.191 457  1.870  1.230  3.060
    1796.0   493.284 458  1.870  1.230  3.060
    1798.5   494.438 459  1.860  1.230  3.060
    1801.0   488.243 461  1.860  1.220  3.060
    1803.5   483.546 462  1.860  1.220  3.060
    1806.0   481.285 464  1.860  1.220  3.060
    1808.5   485.539 464  1.860  1.220  3.060
    1811.0   486.441 464  1.860  1.220  3.060
    1813.5   481.986 467  1.850  1.210  3.060
    1816.0   485.639 468  1.850  1.210  3.060
    1818.5   485.891 469  1.850  1.200  3.060
    1821.0   481.355 469  1.850  1.200  3.060
    1823.5   486.688 469  1.850  1.200  3.050
    1826.0   488.886 469  1.840  1.190  3.050
    1828.5   483.086 469  1.840  1.190  3.020
    1831.0   481.404 470  1.840  1.190  3.020
    1833.5   480.496 472  1.840  1.180  3.020
    1836.0   485.396 473  1.830  1.180  3.020
    1838.5   486.916 474  1.830  1.180  3.020
    1841.0   486.421 476  1.830  1.170  3.020
    1843.5   493.383 476  1.820  1.170  2.970
    1846.0   498.369 478  1.820  1.170  2.970
    1848.5   502.668 479  1.820  1.170  2.970
    1851.0   508.003 479  1.820  1.170  2.970
    1853.5   518.832 482  1.820  1.160  2.970
    1856.0   524.991 483  1.810  1.160  2.970
    1858.5   523.299 485  1.810  1.160  2.970
    1861.0   538.535 485  1.810  1.160  2.970
    1863.5   525.246 484  1.810  1.160  2.950
    1866.0   536.596 486  1.810  1.150  2.950
    1868.5   533.841 489  1.800  1.140  2.950
    1871.0   533.164 491  1.800  1.140  2.950
    1873.5   528.630 493  1.800  1.140  2.950
    1876.0   521.642 494  1.800  1.130  2.950
    1878.5   534.302 494  1.790  1.130  2.940
    1881.0   541.117 496  1.790  1.130  2.900
    1883.5   552.257 498  1.780  1.130  2.900
    1886.0   565.519 499  1.780  1.120  2.900
    1888.5   581.478 499  1.780  1.120  2.900
    1891.0   594.799 499  1.780  1.120  2.900
    1893.5   605.822 501  1.770  1.110  2.900
    1896.0   614.674 501  1.770  1.110  2.900
    1898.5   632.730 501  1.770  1.110  2.900
    1901.0   632.393 502  1.770  1.110  2.900
    1903.5   643.481 503  1.770  1.100  2.900
    1906.0   656.914 506  1.770  1.100  2.900
    1908.5   667.916 506  1.770  1.100  2.900
    1911.0   656.100 508  1.760  1.100  2.900
    1913.5   638.302 505  1.750  1.100  2.900
    1916.0   632.847 509  1.750  1.090  2.900
    1918.5   619.465 509  1.750  1.090  2.900
    1921.0   595.746 509  1.750  1.090  2.900
    1923.5   577.169 508  1.750  1.090  2.900
    1926.0   565.408 509  1.750  1.080  2.900
    1928.5   544.935 509  1.740  1.080  2.900
    1931.0   547.876 513  1.740  1.070  2.900
    1933.5   531.005 516  1.730  1.070  2.900
    1936.0   518.033 517  1.730  1.070  2.900
    1938.5   512.970 518  1.730  1.070  2.900
    1941.0   502.302 518  1.720  1.060  2.900
    1943.5   495.315 521  1.720  1.060  2.900
    1946.0   489.338 521  1.720  1.060  2.900
    1948.5   498.491 521  1.710  1.050  2.900
    1951.0   486.882 522  1.710  1.050  2.900
    1953.5   490.809 525  1.710  1.050  2.900
    1956.0   491.985 528  1.700  1.050  2.900
    1958.5   486.514 528  1.700  1.040  2.790
    1961.0   477.722 529  1.700  1.040  2.790
    1963.5   471.216 531  1.690  1.040  2.790
    1966.0   476.729 532  1.690  1.040  2.790
    1968.5   463.445 532  1.690  1.040  2.790
    1971.0   464.822 533  1.690  1.030  2.790
    1973.5   458.327 532  1.690  1.030  2.790
    1976.0   457.963 534  1.680  1.030  2.790
    1978.5   465.504 535  1.680  1.020  2.790
    1981.0   472.624 535  1.680  1.020  2.790
    1983.5   464.717 535  1.680  1.020  2.790
    1986.0   462.493 537  1.670  1.020  2.790
    1988.5   464.630 538  1.670  1.010  2.790
    1991.0   472.957 540  1.670  1.010  2.790
    1993.5   470.387 539  1.670  1.010  2.790
    1996.0   474.246 540  1.670  1.010  2.790
    1998.5   476.903 541  1.670  1.000  2.790
    2001.0   476.451 344  1.400  1.000  2.450
    2003.5   471.728 346  1.400  1.000  2.450
    2006.0   475.575 348  1.400  1.000  2.450
    2008.5   478.117 350  1.400  0.990  2.450
    2011.0   467.866 352  1.400  0.990  2.450
    2013.5   464.110 352  1.400  0.990  2.450
    2016.0   465.233 355  1.390  0.990  2.450
    2018.5   463.973 355  1.390  0.990  2.450
    2021.0   462.764 355  1.390  0.990  2.450
    2023.5   456.549 356  1.390  0.980  2.450
    2026.0   456.627 358  1.390  0.980  2.450
    2028.5   458.333 358  1.390  0.980  2.450
    2031.0   457.356 359  1.390  0.970  2.450
    2033.5   456.722 360  1.390  0.970  2.450
    2036.0   455.509 360  1.390  0.970  2.450
    2038.5   454.456 361  1.380  0.970  2.450
    2041.0   455.418 364  1.380  0.960  2.450
    2043.5   456.755 365  1.380  0.960  2.450
    2046.0   454.630 368  1.380  0.960  2.450
    2048.5   455.882 369  1.380  0.960  2.450
    2051.0   459.141 369  1.380  0.960  2.450
    2053.5   454.611 369  1.380  0.960  2.450
    2056.0   466.906 371  1.370  0.950  2.450
    2058.5   471.598 372  1.370  0.950  2.450
    2061.0   467.869 373  1.370  0.940  2.450
    2063.5   462.678 375  1.370  0.940  2.450
    2066.0   465.987 376  1.370  0.940  2.450
    2068.5   470.012 376  1.370  0.940  2.450
    2071.0   472.978 379  1.360  0.930  2.450
    2073.5   475.107 380  1.360  0.930  2.450
    2076.0   461.770 381  1.360  0.930  2.450
    2078.5   464.810 381  1.360  0.930  2.450
    2081.0   469.526 381  1.360  0.930  2.450
    2083.5   465.528 381  1.360  0.930  2.450
    2086.0   458.592 383  1.360  0.920  2.450
    2088.5   458.667 386  1.360  0.920  2.450
    2091.0   461.693 386  1.360  0.920  2.450
    2093.5   455.962 387  1.350  0.910  2.450
    2096.0   451.306 388  1.350  0.910  2.450
    2098.5   450.783 388  1.350  0.910  2.450
    2101.0   457.703 388  1.350  0.910  2.450
    2103.5   453.510 388  1.350  0.910  2.450
    2106.0   448.091 389  1.350  0.900  2.450
    2108.5   441.000 389  1.350  0.900  2.450
    2111.0   439.952 390  1.350  0.900  2.450
    2113.5   439.942 390  1.350  0.900  2.450
    2116.0   434.964 391  1.350  0.890  2.450
    2118.5   436.044 394  1.350  0.890  2.450
    2121.0   430.850 394  1.350  0.890  2.450
    2123.5   432.644 395  1.350  0.890  2.450
    2126.0   423.769 396  1.340  0.880  2.450
    2128.5   426.296 397  1.340  0.880  2.450
    2131.0   423.236 398  1.340  0.880  2.450
    2133.5   420.971 399  1.340  0.880  2.450
    2136.0   425.931 401  1.340  0.870  2.450
    2138.5   426.030 402  1.340  0.870  2.450
    2141.0   422.671 404  1.340  0.870  2.450
    2143.5   424.382 405  1.330  0.870  2.450
    2146.0   422.071 407  1.330  0.870  2.450
    2148.5   418.118 407  1.330  0.870  2.450
    2151.0   420.319 407  1.330  0.870  2.450
    2153.5   411.423 408  1.330  0.860  2.450
    2156.0   410.176 408  1.330  0.860  2.450
    2158.5   413.594 409  1.330  0.860  2.450
    2161.0   412.122 410  1.330  0.850  2.450
    2163.5   409.328 410  1.330  0.850  2.450
    2166.0   415.692 410  1.330  0.850  2.450
    2168.5   419.386 411  1.330  0.850  2.450
    2171.0   415.522 412  1.330  0.850  2.450
    2173.5   413.181 413  1.320  0.840  2.450
    2176.0   412.656 415  1.320  0.840  2.450
    2178.5   413.511 416  1.320  0.840  2.450
    2181.0   405.845 416  1.320  0.840  2.450
    2183.5   401.779 417  1.320  0.830  2.450
    2186.0   405.630 419  1.320  0.830  2.450
    2188.5   412.515 419  1.320  0.830  2.450
    2191.0   403.043 420  1.320  0.830  2.450
